Date,open,high,low,close
1/23/2020 11:00,1542,1544.9,1541,1543.85
1/23/2020 11:15,1543.85,1543.85,1540.8,1541.95
1/23/2020 11:30,1541.95,1543.4,1541.5,1541.55
1/23/2020 11:45,1541.55,1542,1536.9,1538.65
1/23/2020 12:00,1538.7,1541.45,1538.1,1538.9
1/23/2020 12:15,1538.2,1541.25,1536.2,1537.8
1/23/2020 12:30,1537.3,1541.45,1537.3,1539.35
1/23/2020 12:45,1539.35,1541.9,1536.6,1541.85
1/23/2020 13:00,1541.9,1542.85,1540.55,1541.4
1/23/2020 13:15,1541.4,1542.35,1539.85,1540.7
1/23/2020 13:30,1540.7,1544.5,1540,1542.2
1/23/2020 13:45,1542,1543,1540,1540.25
1/23/2020 14:00,1540.25,1546.75,1540.25,1543.55
1/23/2020 14:15,1543.6,1554.65,1542.5,1554
1/23/2020 14:30,1553.45,1554.9,1550.25,1551.25
1/23/2020 14:45,1551.25,1552.5,1548.65,1550.3
1/23/2020 15:00,1550.3,1552.45,1546,1546.3
1/23/2020 15:15,1546,1552.1,1545,1550
1/24/2020 9:15,1551.75,1558.1,1542.8,1554.45
1/24/2020 9:30,1555.5,1563,1554.45,1560.55
1/24/2020 9:45,1560.55,1560.55,1548.1,1558.15
1/24/2020 10:00,1558.8,1561.9,1555,1561.2
1/24/2020 10:15,1561.25,1561.9,1555.5,1556.45
1/24/2020 10:30,1556.45,1556.5,1551.05,1555.1
1/24/2020 10:45,1555.1,1556,1554.45,1555
1/24/2020 11:00,1555,1556.2,1555,1555.3
1/24/2020 11:15,1555.3,1555.6,1548.15,1548.5
1/24/2020 11:30,1548.5,1554.3,1548.5,1552.55
1/24/2020 11:45,1552.55,1553,1549.8,1550.95
1/24/2020 12:00,1550.95,1554.8,1550.5,1554.8
1/24/2020 12:15,1554.8,1558,1553.95,1556.05
1/24/2020 12:30,1557,1559.9,1556.05,1558
1/24/2020 12:45,1558,1558.9,1556.05,1556.6
1/24/2020 13:00,1556.6,1557.45,1553.2,1554.4
1/24/2020 13:15,1554.4,1558.15,1554.05,1556.3
1/24/2020 13:30,1556.3,1558.4,1555,1555
1/24/2020 13:45,1555,1556.95,1547,1550
1/24/2020 14:00,1550,1565,1545.5,1565
1/24/2020 14:15,1565.25,1568,1560.55,1561.35
1/24/2020 14:30,1561.35,1566.95,1556.2,1564.35
1/24/2020 14:45,1564.35,1570.7,1562.55,1569.9
1/24/2020 15:00,1569.8,1570.65,1561.7,1566
1/24/2020 15:15,1566,1567.85,1562.75,1563.1
1/27/2020 9:15,1555,1563.1,1550.05,1559.4
1/27/2020 9:30,1559.4,1579.55,1559,1575
1/27/2020 9:45,1575,1576.8,1568,1574.5
1/27/2020 10:00,1574.05,1577.95,1570.25,1573.7
1/27/2020 10:15,1573,1575.3,1569.6,1572.1
1/27/2020 10:30,1572.05,1572.5,1568.85,1569.1
1/27/2020 10:45,1569.1,1569.8,1565.5,1565.5
1/27/2020 11:00,1565.8,1574.5,1565.05,1574.5
1/27/2020 11:15,1573.9,1574.6,1567.05,1568.85
1/27/2020 11:30,1568.85,1570,1566,1568.75
1/27/2020 11:45,1568.75,1574.45,1568.6,1569.95
1/27/2020 12:00,1569.95,1570.6,1566.5,1568.4
1/27/2020 12:15,1568.4,1569.6,1566,1566
1/27/2020 12:30,1566,1566.95,1563.5,1563.55
1/27/2020 12:45,1563.5,1566.6,1563.5,1565.5
1/27/2020 13:00,1565.5,1566.05,1563.55,1563.55
1/27/2020 13:15,1563.55,1564.55,1560.25,1561.5
1/27/2020 13:30,1561.5,1563.45,1560,1561
1/27/2020 13:45,1561,1564.25,1560.1,1561.75
1/27/2020 14:00,1561.75,1562.95,1553,1555.25
1/27/2020 14:15,1555.25,1555.9,1551,1552
1/27/2020 14:30,1552,1554.6,1550.2,1551.7
1/27/2020 14:45,1551.7,1554.8,1549,1552
1/27/2020 15:00,1552,1552.85,1546.55,1551.85
1/27/2020 15:15,1551.85,1552.45,1544.2,1549.95
1/28/2020 9:15,1554.9,1554.9,1534.3,1545.75
1/28/2020 9:30,1545.5,1558,1545.4,1557
1/28/2020 9:45,1557,1567.9,1556.55,1566
1/28/2020 10:00,1566,1567,1563.05,1565.8
1/28/2020 10:15,1565.85,1574.4,1564.2,1572.7
1/28/2020 10:30,1572.7,1572.7,1564.2,1569.25
1/28/2020 10:45,1569.25,1573,1569,1572.4
1/28/2020 11:00,1572.4,1572.7,1568.3,1570.15
1/28/2020 11:15,1570.1,1573.9,1566.3,1572.8
1/28/2020 11:30,1572.8,1576.55,1572.8,1573.5
1/28/2020 11:45,1573.5,1573.5,1566.5,1568.6
1/28/2020 12:00,1568.6,1570.4,1566.45,1568.8
1/28/2020 12:15,1568.8,1572.9,1568.25,1572
1/28/2020 12:30,1572,1572,1568.1,1570.4
1/28/2020 12:45,1570,1571.9,1569.6,1571
1/28/2020 13:00,1571,1572.95,1570.15,1572.65
1/28/2020 13:15,1572.65,1572.65,1568.65,1568.65
1/28/2020 13:30,1569.4,1570.6,1566.6,1567
1/28/2020 13:45,1567,1567.8,1563,1563.5
1/28/2020 14:00,1563.5,1565,1560,1562
1/28/2020 14:15,1560.05,1563,1560,1560.8
1/28/2020 14:30,1560.8,1561.65,1555.7,1558.85
1/28/2020 14:45,1558.85,1560,1551.1,1559.4
1/28/2020 15:00,1559.4,1565,1559.1,1562.7
1/28/2020 15:15,1561.55,1563.5,1559.25,1559.95
1/29/2020 9:15,1564.25,1574,1564.25,1566.9
1/29/2020 9:30,1566.9,1572,1565.1,1568.8
1/29/2020 9:45,1568.8,1571,1568,1568
1/29/2020 10:00,1568,1568.1,1560.1,1560.95
1/29/2020 10:15,1560.95,1562,1555.5,1559.2
1/29/2020 10:30,1559.2,1566.4,1558.55,1564.5
1/29/2020 10:45,1564.5,1566.45,1563,1566.35
1/29/2020 11:00,1566.35,1568.85,1566,1566.9
1/29/2020 11:15,1566.2,1567.7,1564.25,1567.3
1/29/2020 11:30,1567.3,1567.95,1565.8,1567.95
1/29/2020 11:45,1567.95,1568.05,1565.9,1566.2
1/29/2020 12:00,1566.2,1566.9,1563.05,1563.4
1/29/2020 12:15,1563.4,1565.35,1563.15,1564.5
1/29/2020 12:30,1564.5,1568.9,1562.6,1568.5
1/29/2020 12:45,1568.5,1571.9,1567.05,1569.45
1/29/2020 13:00,1569.45,1570.35,1564.2,1566.55
1/29/2020 13:15,1566.55,1570.05,1565.4,1567.5
1/29/2020 13:30,1567.5,1568,1560.3,1563.2
1/29/2020 13:45,1563.2,1569.7,1563.2,1566.4
1/29/2020 14:00,1565.9,1569.4,1565.15,1566.6
1/29/2020 14:15,1566.6,1568.6,1564.45,1565.4
1/29/2020 14:30,1565.4,1567.4,1561.5,1562.6
1/29/2020 14:45,1562.6,1564.9,1558.6,1561
1/29/2020 15:00,1561,1561,1551.1,1552
1/29/2020 15:15,1552,1553.55,1545.2,1546.5
1/30/2020 9:15,1552.75,1556.35,1540.35,1543.9
1/30/2020 9:30,1543.9,1545.85,1542,1542.8
1/30/2020 9:45,1542.8,1546.05,1541,1541.7
1/30/2020 10:00,1541.7,1543.2,1536.55,1537.5
1/30/2020 10:15,1537.5,1539.85,1537,1538.35
1/30/2020 10:30,1538.35,1538.35,1535.1,1538
1/30/2020 10:45,1538,1544,1537.5,1542.25
1/30/2020 11:00,1542.25,1542.8,1537,1538.5
1/30/2020 11:15,1538.5,1541.9,1538.5,1541.7
1/30/2020 11:30,1541.7,1543.75,1541.2,1541.95
1/30/2020 11:45,1541.95,1543.3,1539.7,1539.9
1/30/2020 12:00,1539.9,1540.5,1537.55,1538.65
1/30/2020 12:15,1538.65,1538.95,1535.6,1537.5
1/30/2020 12:30,1537.5,1538.55,1534,1536.5
1/30/2020 12:45,1537.1,1537.55,1535.15,1536.5
1/30/2020 13:00,1536.5,1540,1536,1539.95
1/30/2020 13:15,1539.95,1540.5,1539,1540
1/30/2020 13:30,1540,1540,1536,1537
1/30/2020 13:45,1537,1537.95,1530.8,1531.55
1/30/2020 14:00,1531.55,1533,1530,1530.4
1/30/2020 14:15,1530.4,1535.5,1529.1,1534.55
1/30/2020 14:30,1534.55,1535.25,1529.05,1531.35
1/30/2020 14:45,1531.35,1534,1528,1529.15
1/30/2020 15:00,1529.35,1537,1529.15,1532.2
1/30/2020 15:15,1532.25,1537,1525.35,1535.1
1/31/2020 9:15,1536,1552,1536,1546.9
1/31/2020 9:30,1548.1,1548.6,1537.15,1540.35
1/31/2020 9:45,1540.35,1545,1537,1539.5
1/31/2020 10:00,1539.5,1544.95,1538.85,1541.2
1/31/2020 10:15,1542.7,1542.7,1530.5,1531.1
1/31/2020 10:30,1531.1,1536.15,1531.05,1532.2
1/31/2020 10:45,1532.2,1534.6,1523.6,1524.7
1/31/2020 11:00,1525.1,1525.1,1517.5,1518
1/31/2020 11:15,1518.95,1521.9,1517.2,1519
1/31/2020 11:30,1519,1520,1509.75,1510.6
1/31/2020 11:45,1510.8,1517.6,1508.9,1515
1/31/2020 12:00,1515,1519.95,1514,1517.55
1/31/2020 12:15,1518,1521.45,1516.75,1517.55
1/31/2020 12:30,1517.55,1527,1515.6,1523.9
1/31/2020 12:45,1523.9,1525.65,1520.95,1520.95
1/31/2020 13:00,1520.95,1522.1,1518.05,1519.05
1/31/2020 13:15,1519.05,1520.2,1517.3,1519
1/31/2020 13:30,1519,1528.35,1519,1524.7
1/31/2020 13:45,1524.7,1526.55,1520.1,1522.5
1/31/2020 14:00,1522.5,1523.8,1518.5,1519.45
1/31/2020 14:15,1519,1520.8,1515,1520.8
1/31/2020 14:30,1520.8,1520.9,1516,1518.1
1/31/2020 14:45,1518.1,1518.1,1507.5,1514.05
1/31/2020 15:00,1514.05,1514.05,1500,1509
1/31/2020 15:15,1509.1,1510,1500,1506
2/1/2020 9:15,1506.4,1516.7,1501,1515.6
2/1/2020 9:30,1515.6,1521.55,1515,1517.2
2/1/2020 9:45,1517.2,1519.9,1509.15,1519.5
2/1/2020 10:00,1519.5,1523,1517,1521
2/1/2020 10:15,1521,1523.9,1516.6,1521.4
2/1/2020 10:30,1521.4,1523.75,1520,1523.55
2/1/2020 10:45,1523.55,1528,1522.25,1524.55
2/1/2020 11:00,1525,1526.9,1522.1,1526.4
2/1/2020 11:15,1526.4,1526.9,1513.25,1513.6
2/1/2020 11:30,1513.6,1517.6,1512,1517
2/1/2020 11:45,1517,1522,1513,1518.2
2/1/2020 12:00,1518.2,1520.3,1504.35,1506.6
2/1/2020 12:15,1506.7,1513.45,1506,1508
2/1/2020 12:30,1508,1512.3,1508,1509.9
2/1/2020 12:45,1509.9,1510.65,1495.6,1497.1
2/1/2020 13:00,1497.1,1505,1493.2,1501.45
2/1/2020 13:15,1501.45,1503.4,1469,1469
2/1/2020 13:30,1469.15,1471.05,1447.65,1450
2/1/2020 13:45,1450,1450,1432.1,1442.2
2/1/2020 14:00,1443,1470.75,1443,1455
2/1/2020 14:15,1455,1457.8,1447.4,1454.4
2/1/2020 14:30,1455.25,1458.55,1444.45,1444.7
2/1/2020 14:45,1445.5,1449.2,1438.8,1439.25
2/1/2020 15:00,1440.6,1440.6,1425.05,1425.4
2/1/2020 15:15,1425.95,1429.6,1417.75,1427.2
2/3/2020 9:15,1434,1454.6,1431.65,1448.9
2/3/2020 9:30,1448.95,1451.25,1437.15,1444.45
2/3/2020 9:45,1443.55,1445.45,1431.15,1439.9
2/3/2020 10:00,1439.9,1454.25,1438.1,1453.15
2/3/2020 10:15,1453.15,1458,1450.15,1458
2/3/2020 10:30,1458.1,1468.25,1458.1,1462.6
2/3/2020 10:45,1462.6,1464.6,1461.4,1462.4
2/3/2020 11:00,1462.4,1466.1,1461,1464.5
2/3/2020 11:15,1464.5,1464.5,1453.1,1453.35
2/3/2020 11:30,1453.7,1454,1447.45,1449.8
2/3/2020 11:45,1449.8,1452.5,1443,1450
2/3/2020 12:00,1450,1452.8,1447.1,1450
2/3/2020 12:15,1450,1451.6,1449.5,1450.45
2/3/2020 12:30,1450.45,1455,1449.85,1450.5
2/3/2020 12:45,1450.5,1458.25,1449.2,1452.7
2/3/2020 13:00,1452.7,1456,1448.8,1449.7
2/3/2020 13:15,1449.7,1451.5,1445,1446.9
2/3/2020 13:30,1446.9,1446.9,1442.8,1443.45
2/3/2020 13:45,1443.45,1447.7,1442.2,1446.05
2/3/2020 14:00,1446.05,1447.65,1444.85,1445
2/3/2020 14:15,1445,1451.9,1442.05,1450.35
2/3/2020 14:30,1450.4,1451,1445.8,1450.1
2/3/2020 14:45,1450.1,1453.95,1450,1453.9
2/3/2020 15:00,1453.9,1458.05,1449.6,1455
2/3/2020 15:15,1455,1461.75,1454.65,1456.55
2/4/2020 9:15,1463.8,1484,1463,1484
2/4/2020 9:30,1483.15,1484,1475.55,1478.75
2/4/2020 9:45,1478.75,1485.7,1474.35,1485.5
2/4/2020 10:00,1484.15,1501.6,1484.1,1491.7
2/4/2020 10:15,1491.2,1493.4,1483.55,1485.65
2/4/2020 10:30,1485.65,1490,1485.3,1487.3
2/4/2020 10:45,1487.3,1504.15,1487.3,1500
2/4/2020 11:00,1500,1502,1497.05,1497.75
2/4/2020 11:15,1497.75,1506,1497.45,1497.7
2/4/2020 11:30,1497.7,1501.2,1494.25,1497.2
2/4/2020 11:45,1497.2,1500.95,1493,1493
2/4/2020 12:00,1493,1495.7,1484.65,1492.75
2/4/2020 12:15,1492.95,1493,1487.3,1488
2/4/2020 12:30,1488,1490.4,1482,1484
2/4/2020 12:45,1484,1486.6,1480.6,1484.3
2/4/2020 13:00,1484.3,1486.5,1483.3,1485.85
2/4/2020 13:15,1485.85,1486.8,1482.6,1484.75
2/4/2020 13:30,1484.75,1489.45,1484.45,1486.6
2/4/2020 13:45,1486.6,1489.1,1485.15,1485.15
2/4/2020 14:00,1485.15,1486.1,1482.95,1483
2/4/2020 14:15,1483,1483,1478.1,1478.5
2/4/2020 14:30,1478.5,1482.45,1476.7,1481.5
2/4/2020 14:45,1481.15,1488.6,1481.15,1484.4
2/4/2020 15:00,1484.4,1486.2,1479,1486
2/4/2020 15:15,1486,1499,1483.4,1488.15
2/5/2020 9:15,1496.5,1496.5,1481.05,1484.5
2/5/2020 9:30,1484.55,1485.95,1479.4,1479.8
2/5/2020 9:45,1479.8,1481.35,1476.1,1480
2/5/2020 10:00,1480,1489.9,1479.2,1486
2/5/2020 10:15,1486,1487.5,1482.1,1485.05
2/5/2020 10:30,1485.05,1489,1484,1488.25
2/5/2020 10:45,1488.25,1489,1480,1481.6
2/5/2020 11:00,1481.6,1482,1479.6,1480
2/5/2020 11:15,1480,1480.9,1477.2,1478.55
2/5/2020 11:30,1478.55,1478.55,1472.45,1473.3
2/5/2020 11:45,1473.3,1474.4,1470.6,1473
2/5/2020 12:00,1472.3,1473.35,1466.1,1469.45
2/5/2020 12:15,1469.45,1472.05,1468.1,1469.8
2/5/2020 12:30,1469.75,1471.4,1468,1468.3
2/5/2020 12:45,1468.3,1469.45,1463.4,1469
2/5/2020 13:00,1469,1469,1465.75,1467.4
2/5/2020 13:15,1467.4,1468.2,1465.1,1466.2
2/5/2020 13:30,1466.2,1471.35,1465.85,1470
2/5/2020 13:45,1470,1470.55,1468.5,1470
2/5/2020 14:00,1469.7,1471.65,1468.85,1470.25
2/5/2020 14:15,1470.25,1470.5,1469,1469.5
2/5/2020 14:30,1469.5,1470.5,1469,1469.6
2/5/2020 14:45,1469.6,1470.5,1469.05,1469.65
2/5/2020 15:00,1469.65,1470.15,1468.55,1470
2/5/2020 15:15,1469.5,1470.4,1468.05,1470
2/6/2020 9:15,1477.1,1485.15,1471.1,1472.95
2/6/2020 9:30,1473,1478.8,1472.15,1475
2/6/2020 9:45,1475,1476.5,1471.5,1474.1
2/6/2020 10:00,1474.5,1474.9,1463,1463.25
2/6/2020 10:15,1463,1468.95,1461.25,1465.9
2/6/2020 10:30,1465.9,1478.9,1465.9,1472.15
2/6/2020 10:45,1472.15,1472.55,1464,1464.35
2/6/2020 11:00,1465,1467.9,1462.5,1463.2
2/6/2020 11:15,1463.2,1465.45,1460.2,1463.45
2/6/2020 11:30,1463.45,1466.5,1462.7,1465.5
2/6/2020 11:45,1465,1474.55,1465,1470.8
2/6/2020 12:00,1470.8,1471.8,1467,1470
2/6/2020 12:15,1470,1477.2,1468.5,1477
2/6/2020 12:30,1477.35,1478.75,1474.05,1475
2/6/2020 12:45,1475,1475.75,1470.15,1472.85
2/6/2020 13:00,1472.85,1474.9,1468.1,1468.8
2/6/2020 13:15,1468.65,1472.5,1468.25,1468.9
2/6/2020 13:30,1468.9,1475.1,1468.05,1472.2
2/6/2020 13:45,1472.2,1473.5,1470.55,1472.45
2/6/2020 14:00,1472.45,1473.3,1470,1471
2/6/2020 14:15,1471,1482.95,1470.15,1480.1
2/6/2020 14:30,1480.3,1485.3,1480,1481.65
2/6/2020 14:45,1481.65,1493,1481.3,1487.2
2/6/2020 15:00,1487.2,1493.7,1487,1488.25
2/6/2020 15:15,1488.25,1492,1486.05,1490.65
2/7/2020 9:15,1491,1499,1489.7,1494
2/7/2020 9:30,1494,1509,1492,1505.05
2/7/2020 9:45,1505.65,1508,1501,1504.8
2/7/2020 10:00,1504.1,1504.8,1492.75,1501
2/7/2020 10:15,1501,1504.2,1497,1501.65
2/7/2020 10:30,1502,1504.75,1497.6,1500.9
2/7/2020 10:45,1500.9,1501,1496,1497.2
2/7/2020 11:00,1497.2,1499.4,1493.2,1498.25
2/7/2020 11:15,1498.25,1498.5,1495.3,1498.5
2/7/2020 11:30,1498.5,1501.7,1498,1500.1
2/7/2020 11:45,1499,1503.5,1499,1503
2/7/2020 12:00,1503,1503,1498.25,1499
2/7/2020 12:15,1499,1501.9,1498.3,1501.05
2/7/2020 12:30,1501.05,1506.5,1500.15,1505.55
2/7/2020 12:45,1505.55,1508,1502,1503.45
2/7/2020 13:00,1503.45,1504.9,1502.3,1502.85
2/7/2020 13:15,1502.85,1506,1501.55,1505.65
2/7/2020 13:30,1505.65,1505.65,1493.6,1501
2/7/2020 13:45,1500.7,1503.6,1499.55,1499.55
2/7/2020 14:00,1499.55,1506.2,1499.1,1504.95
2/7/2020 14:15,1506,1506.5,1503.15,1504.5
2/7/2020 14:30,1504.5,1507,1502.65,1505
2/7/2020 14:45,1505,1513.5,1504.05,1508.95
2/7/2020 15:00,1509,1509,1501,1502.1
2/7/2020 15:15,1502.05,1510.85,1497.7,1505
2/10/2020 9:15,1498,1498,1462,1467.7
2/10/2020 9:30,1467.7,1474.75,1464.5,1468.45
2/10/2020 9:45,1468.45,1471.5,1456.05,1459.9
2/10/2020 10:00,1459.55,1466,1456.85,1464.5
2/10/2020 10:15,1464.05,1465.05,1457.7,1462.6
2/10/2020 10:30,1462.6,1464.65,1458,1464.15
2/10/2020 10:45,1464.15,1464.15,1456.6,1457
2/10/2020 11:00,1457,1468,1453.35,1465.3
2/10/2020 11:15,1465.25,1473.8,1463.6,1471.85
2/10/2020 11:30,1471.85,1476.95,1471.55,1473
2/10/2020 11:45,1473.05,1476,1469,1469.1
2/10/2020 12:00,1469,1472.75,1469,1469.3
2/10/2020 12:15,1469.2,1472.45,1465.5,1465.85
2/10/2020 12:30,1466.15,1468.95,1465.95,1467.7
2/10/2020 12:45,1467.7,1472.35,1467.1,1470.75
2/10/2020 13:00,1470.75,1471.15,1466.5,1468.1
2/10/2020 13:15,1468.55,1469.9,1460.6,1464.65
2/10/2020 13:30,1464.8,1465.4,1459.6,1461
2/10/2020 13:45,1461.25,1461.25,1455,1459.05
2/10/2020 14:00,1459.05,1464.6,1453,1455
2/10/2020 14:15,1454.95,1457.95,1452,1453.15
2/10/2020 14:30,1453.15,1456.9,1452,1456
2/10/2020 14:45,1456,1457.1,1454,1455
2/10/2020 15:00,1455,1456.3,1448.35,1452
2/10/2020 15:15,1451.15,1454,1446.15,1449.05
2/11/2020 9:15,1461,1471,1457.35,1463.1
2/11/2020 9:30,1463.5,1466.15,1452.1,1452.25
2/11/2020 9:45,1452.65,1456.7,1450.15,1454.85
2/11/2020 10:00,1455.3,1455.3,1450,1454
2/11/2020 10:15,1453.95,1454,1448.25,1451.95
2/11/2020 10:30,1451.95,1453.7,1450.45,1452.4
2/11/2020 10:45,1452.4,1454,1451.05,1452.05
2/11/2020 11:00,1452.05,1452.85,1449,1452
2/11/2020 11:15,1451.95,1459.4,1451.15,1458.85
2/11/2020 11:30,1458.85,1459,1453.2,1453.6
2/11/2020 11:45,1454.25,1455.5,1452,1452.65
2/11/2020 12:00,1453.35,1453.35,1448.3,1449.2
2/11/2020 12:15,1449.6,1452.85,1448.5,1450
2/11/2020 12:30,1450,1450.65,1448.6,1449.45
2/11/2020 12:45,1449.45,1449.5,1443.1,1445.15
2/11/2020 13:00,1445.15,1445.75,1440.1,1441.15
2/11/2020 13:15,1441.15,1446.6,1441,1443.7
2/11/2020 13:30,1444.8,1445.1,1440.7,1442.9
2/11/2020 13:45,1442.9,1444.45,1441.65,1442.4
2/11/2020 14:00,1442.4,1446.75,1441.9,1444.1
2/11/2020 14:15,1444.25,1450.5,1443.6,1448.1
2/11/2020 14:30,1448.25,1448.5,1441.4,1442.8
2/11/2020 14:45,1443.3,1445.35,1440.35,1441.5
2/11/2020 15:00,1442,1442.9,1438.5,1442.3
2/11/2020 15:15,1442.3,1442.55,1436.65,1440
2/12/2020 9:15,1447,1452,1444.75,1448.45
2/12/2020 9:30,1448.45,1450.2,1445.5,1448.4
2/12/2020 9:45,1448.4,1450.3,1446.55,1447.3
2/12/2020 10:00,1447.3,1448.55,1443.35,1444.4
2/12/2020 10:15,1444.4,1444.6,1441.2,1444.3
2/12/2020 10:30,1444.3,1448.75,1443.5,1448.7
2/12/2020 10:45,1448.65,1448.8,1437.8,1437.8
2/12/2020 11:00,1437.7,1439,1433.45,1438
2/12/2020 11:15,1438,1446,1437.8,1445.2
2/12/2020 11:30,1445.2,1459.45,1445,1456.5
2/12/2020 11:45,1456.5,1460.8,1452.55,1454.05
2/12/2020 12:00,1454.05,1456,1452,1454.5
2/12/2020 12:15,1454.5,1454.5,1450,1452.95
2/12/2020 12:30,1452.95,1457.8,1450.3,1454
2/12/2020 12:45,1454,1456.6,1453.55,1455.95
